"Date","Longitude","Latitude","Depth","Rms","Type","Magnitude","Location","EventID"
"3/11/2025","38.8528","38.7128","7","0.22","ML","1.3","Keban (Elazığ)","654935"
"3/11/2025","39.4375","39.9072","7.01","0.33","ML","1.6","Kelkit (Gümüşhane)","654934"
"3/11/2025","28.8961","36.6647","36.39","0.26","ML","1.3","Akdeniz - Fethiye Körfezi, Domuz Adası, Dalaman (Muğla)","654933"
"3/11/2025","26.3572","39.4389","7.02","0.36","ML","1.7","Ege Denizi - [06.19 km] Ayvacık (Çanakkale)","654932"
"3/11/2025","28.8714","37.1258","7","0.51","ML","1.3","Köyceğiz (Muğla)","654929"
"3/11/2025","29.6683","38.1914","7","0.44","ML","1.2","Çivril (Denizli)","654928"
"3/11/2025","27.2344","37.9053","7","0.53","ML","1.6","Ege Denizi - Kuşadası Körfezi - [05.22 km] Kuşadası (Aydın)","654931"
"3/11/2025","27.2425","37.8972","7.06","0.79","ML","1.8","Ege Denizi - Kuşadası Körfezi - [04.10 km] Kuşadası (Aydın)","654930"
"3/11/2025","42.5094","39.8633","11.19","0.93","ML","1.1","Eleşkirt (Ağrı)","654927"
"3/11/2025","38.6897","38.2417","6.54","0.11","ML","1.3","Pütürge (Malatya)","654925"
"3/11/2025","40.3694","38.4842","7.06","0.54","ML","2","Hani (Diyarbakır)","654926"
"3/11/2025","26.8272","36.4542","7.46","0.78","ML","3.3","Ege Denizi - [61.57 km] Datça (Muğla)","654924"
"3/11/2025","38.4661","38.1056","7","0.09","ML","0.9","Sincik (Adıyaman)","654921"
"3/11/2025","37.4903","38.3903","7","0.54","ML","1.8","Darende (Malatya)","654923"
"3/11/2025","38.5086","38.0717","7","0.19","ML","1.4","Sincik (Adıyaman)","654922"
"3/11/2025","36.7089","38.0872","6.12","0.8","ML","2.4","Göksun (Kahramanmaraş)","654919"
"3/11/2025","38.5942","38.1542","7","0.3","ML","1.9","Battalgazi (Malatya)","654920"
"3/11/2025","27.8281","39.115","7.06","0.45","ML","1.6","Kırkağaç (Manisa)","654918"
"3/11/2025","27.2014","37.8775","7","0.45","ML","1.7","Ege Denizi - Kuşadası Körfezi - [04.81 km] Kuşadası (Aydın)","654916"
"3/11/2025","38.0956","38.2558","10.68","0.35","ML","1.9","Yeşilyurt (Malatya)","654917"
"3/11/2025","27.2375","37.9","9.86","0.51","ML","1.4","Ege Denizi - Kuşadası Körfezi - [04.58 km] Kuşadası (Aydın)","654915"
"3/11/2025","28.7069","36.3697","7","0.73","ML","2.9","Akdeniz - [37.81 km] Dalaman (Muğla)","654914"
"3/11/2025","26.3197","39.4217","15.95","0.57","ML","1.8","Ege Denizi - [07.90 km] Ayvacık (Çanakkale)","654911"
"3/11/2025","26.3483","39.4325","7","0.74","ML","1.8","Ege Denizi - [06.69 km] Ayvacık (Çanakkale)","654910"
"3/11/2025","28.8233","37.1331","7.13","0.99","ML","1.6","Menteşe (Muğla)","654912"
"3/11/2025","27.2242","37.8956","7","0.58","ML","2","Ege Denizi - Kuşadası Körfezi - [04.89 km] Kuşadası (Aydın)","654908"
"3/11/2025","28.8144","37.1314","6.8","0.85","ML","1.8","Menteşe (Muğla)","654907"
"3/11/2025","40.0358","38.7361","7.09","0.77","ML","0.9","Kovancılar (Elazığ)","654909"
"3/11/2025","40.0139","38.7489","15.73","0.74","ML","1.8","Kovancılar (Elazığ)","654906"
"3/11/2025","37.3081","38.3028","7","0.88","ML","2.2","Elbistan (Kahramanmaraş)","654905"
"3/11/2025","29.1742","40.6375","7.63","0.63","ML","1.4","Termal (Yalova)","654903"
"3/11/2025","27.2214","37.8869","6.41","0.48","ML","1.2","Ege Denizi - Kuşadası Körfezi - [04.29 km] Kuşadası (Aydın)","654901"
"3/11/2025","38.4875","38.0753","7","0.26","ML","1","Sincik (Adıyaman)","654904"
"3/11/2025","27.2333","37.8906","6.37","0.6","ML","1.2","Ege Denizi - Kuşadası Körfezi - [03.95 km] Kuşadası (Aydın)","654900"
"3/11/2025","27.2239","37.8767","10.66","0.54","ML","1.3","Ege Denizi - Kuşadası Körfezi - [03.31 km] Kuşadası (Aydın)","654899"
"3/11/2025","29.6228","35.6642","9.69","0.97","ML","1.5","Akdeniz - [58.06 km] Kaş (Antalya)","654902"
"3/11/2025","27.2436","37.8864","9.81","0.32","ML","1.4","Ege Denizi - Kuşadası Körfezi - [03.02 km] Kuşadası (Aydın)","654898"
"3/11/2025","36.6906","37.8839","11.86","0.47","ML","2.6","Onikişubat (Kahramanmaraş)","654897"
"3/11/2025","38.4906","38.0864","4.94","0.33","ML","2.1","Sincik (Adıyaman)","654913"
"3/11/2025","38.7889","38.33","13.16","0.31","ML","2.1","Kale (Malatya)","654888"
"3/11/2025","27.7519","40.335","6.99","0.48","ML","2.9","Marmara Denizi - Erdek Körfezi - [04.82 km] Bandırma (Balıkesir)","654887"
"3/11/2025","43.1586","41.2281","8.89","0.19","ML","1.9","Çıldır (Ardahan)","654889"
"3/11/2025","36.2339","37.8531","7.02","0.55","ML","1.8","Saimbeyli (Adana)","654890"
"3/11/2025","43.1314","38.7186","6.97","0.68","ML","1.9","Van Gölü - [06.80 km] Tuşba (Van)","654892"
"3/11/2025","29.0258","40.4272","10.84","0.74","ML","2.3","Marmara Denizi - Gemlik Körfezi - [05.97 km] Gemlik (Bursa)","654891"
"3/11/2025","25.8072","36.7242","7","0.55","ML","2.8","Ege Denizi","654895"
"3/11/2025","37.5025","38.0192","7.02","0.43","ML","1.6","Nurhak (Kahramanmaraş)","654893"
"3/11/2025","38.7319","38.3253","11.29","0.2","ML","1.4","Kale (Malatya)","654894"
"3/11/2025","26.6989","38.6586","9.17","0.39","ML","1.4","Ege Denizi - İzmir Körfezi - [04.31 km] Foça (İzmir)","654896"
"3/11/2025","27.6517","37.8931","6.98","0.54","ML","2.2","Germencik (Aydın)","654885"
"3/11/2025","25.8508","36.6317","7","0.62","ML","2.8","Ege Denizi","654886"
"3/10/2025","38.3956","38.1161","7","0.55","ML","2.1","Çelikhan (Adıyaman)","654883"
"3/10/2025","28.6989","36.4258","7","0.75","ML","1.4","Akdeniz - [32.02 km] Dalaman (Muğla)","654884"
"3/10/2025","38.4925","38.0697","7","0.44","ML","2","Sincik (Adıyaman)","654882"
"3/10/2025","29.5111","35.8919","7.73","0.82","ML","1.4","Akdeniz - [36.00 km] Kaş (Antalya)","654881"
"3/10/2025","28.9536","40.2264","7","0.67","ML","1.6","Nilüfer (Bursa)","654880"
"3/10/2025","29.0081","40.6272","7","0.61","ML","1.7","Çınarcık (Yalova)","654879"
"3/10/2025","28.025","39.4303","7.01","0.59","ML","1.6","Bigadiç (Balıkesir)","654878"
"3/10/2025","35.4272","37.6106","7","0.81","ML","2.8","Aladağ (Adana)","654874"
"3/10/2025","28.7028","36.3911","6.72","0.3","ML","1.3","Akdeniz - [35.61 km] Dalaman (Muğla)","654876"
"3/10/2025","33.2108","39.4842","7.21","0.35","ML","1","Bala (Ankara)","654877"
"3/10/2025","26.2872","39.4453","10.69","0.5","ML","2.1","Ege Denizi - [06.60 km] Ayvacık (Çanakkale)","654875"
"3/10/2025","25.6356","36.6381","7","0.75","ML","2","Ege Denizi","654873"
"3/10/2025","26.0794","34.8514","7","0.78","ML","3.1","Akdeniz","654870"
"3/10/2025","41.6833","40.4008","7","0.42","ML","1.1","Tortum (Erzurum)","654872"
"3/10/2025","40.3231","38.5186","13.92","0.4","ML","1.4","Genç (Bingöl)","654871"
"3/10/2025","27.84","36.9528","7","0.28","ML","1.3","Ege Denizi - Gökova Körfezi - [07.81 km] Milas (Muğla)","654869"
"3/10/2025","28.8969","36.4242","7.11","0.77","ML","1.9","Akdeniz - [20.67 km] Fethiye (Muğla)","654868"
"3/10/2025","25.5344","36.635","7","0.94","ML","2.2","Ege Denizi","654867"
"3/10/2025","28.6972","36.4436","12.7","0.57","ML","3.2","Akdeniz - [30.08 km] Ortaca (Muğla)","654866"
"3/10/2025","28.6861","36.3444","7.21","1.18","ML","2.4","Akdeniz - [41.00 km] Dalaman (Muğla)","654865"
"3/10/2025","39.0097","38.8353","7","0.19","ML","1.3","Merkez (Elazığ)","654864"
"3/10/2025","35.7111","37.1472","6.89","0.86","ML","1.4","Ceyhan (Adana)","654862"
"3/10/2025","36.2139","37.8914","7","0.46","ML","1.4","Saimbeyli (Adana)","654861"
"3/10/2025","37.4506","39.8858","10.48","0.27","ML","1.2","Hafik (Sivas)","654863"
"3/10/2025","27.0481","35.7075","9.52","0.52","ML","2","Ege Denizi - [115.24 km] Datça (Muğla)","654860"
"3/10/2025","38.8625","38.7686","7.14","0.3","ML","1.1","Keban (Elazığ)","654859"
"3/10/2025","43.3536","38.7286","6.99","0.7","ML","1.5","Tuşba (Van)","654857"
"3/10/2025","40.5722","40.8394","7","0.4","ML","1","Merkez (Rize)","654858"
"3/10/2025","29.1528","36.9761","6.97","0.63","ML","1.4","Çameli (Denizli)","654856"
"3/10/2025","42.0847","41.3081","7","0.13","ML","0.9","Merkez (Artvin)","654855"
"3/10/2025","29.4767","39.6683","6.9","0.74","ML","1.3","Tavşanlı (Kütahya)","654851"
"3/10/2025","28.1964","39.5425","6.33","0.98","ML","1.8","Bigadiç (Balıkesir)","654854"
"3/10/2025","28.8189","36.2533","7","0.45","ML","1.4","Akdeniz - [36.82 km] Fethiye (Muğla)","654853"
"3/10/2025","25.5153","36.6914","7","0.59","ML","2.3","Ege Denizi","654852"
"3/10/2025","38.6361","38.2417","10.43","0.53","ML","2.4","Pütürge (Malatya)","654850"
"3/10/2025","38.6183","38.2389","10.3","0.42","ML","1.8","Pütürge (Malatya)","654848"
"3/10/2025","38.7333","39.7031","7","0.49","ML","0.6","Kemah (Erzincan)","654849"
"3/10/2025","28.5236","36.9681","7","0.44","ML","1.2","Ula (Muğla)","654847"
"3/10/2025","37.6428","38.1058","7.06","0.69","ML","1.4","Elbistan (Kahramanmaraş)","654846"
"3/10/2025","33.3936","39.4514","7.2","0.13","ML","0.9","Çelebi (Kırıkkale)","654845"
"3/10/2025","28.1344","39.1103","10.09","0.41","ML","1.4","Sındırgı (Balıkesir)","654844"
"3/10/2025","37.3717","38.2353","6.99","0.41","ML","1.9","Elbistan (Kahramanmaraş)","654843"
"3/10/2025","25.6092","36.7553","7","0.99","ML","2.5","Ege Denizi","654842"
"3/10/2025","31.7072","40.8744","6.97","0.05","ML","1.2","Merkez (Bolu)","654841"
"3/10/2025","31.3333","35.6197","5.08","0.13","ML","1.6","Akdeniz - [112.01 km] Gazipaşa (Antalya)","654840"
"3/10/2025","34.2881","38.0264","7","0.28","ML","1.4","Altunhisar (Niğde)","654839"
"3/10/2025","28.68","36.4519","7.43","0.77","ML","2.3","Akdeniz - [29.23 km] Ortaca (Muğla)","654838"
"3/10/2025","39.4906","38.4561","4.85","0.16","ML","1.7","Maden (Elazığ)","654837"
"3/10/2025","28.0031","39.4253","6.98","0.38","ML","1.7","Bigadiç (Balıkesir)","654836"
"3/10/2025","43.0881","38.6839","7.01","0.31","ML","1.5","Van Gölü - [08.79 km] Tuşba (Van)","654835"
"3/10/2025","34.3217","38.0453","6.87","0.23","ML","1.7","Altunhisar (Niğde)","654832"
"3/10/2025","28.8192","37.1353","6.95","0.54","ML","2","Menteşe (Muğla)","654833"
"3/10/2025","28.9603","38.0636","11.12","0.31","ML","1.4","Buldan (Denizli)","654834"
"3/10/2025","38.7711","38.3594","11.3","0.27","ML","3","Kale (Malatya)","654831"
"3/10/2025","29.0681","36.9206","7","0.7","ML","2","Dalaman (Muğla)","654830"
"3/10/2025","37.455","38.4406","7.01","0.25","ML","1.2","Darende (Malatya)","654828"
"3/10/2025","28.6947","36.4272","7.11","0.34","ML","1.5","Akdeniz - [31.91 km] Ortaca (Muğla)","654829"
"3/10/2025","37.4739","38.3697","7","0.39","ML","1.1","Elbistan (Kahramanmaraş)","654825"
"3/10/2025","38.7853","38.3336","8.88","0.05","ML","0.7","Kale (Malatya)","654826"
"3/10/2025","28.0103","39.4214","11.94","0.28","ML","2.7","Bigadiç (Balıkesir)","654817"
"3/10/2025","26.7364","37.8561","7.13","0.36","ML","1.4","Ege Denizi - [28.04 km] Seferihisar (İzmir)","654827"
"3/10/2025","28.6867","36.4103","7","0.18","ML","0.9","Akdeniz - [33.81 km] Ortaca (Muğla)","654822"
"3/10/2025","28.7083","36.4406","6.8","0.28","ML","1","Akdeniz - [30.21 km] Dalaman (Muğla)","654821"
"3/10/2025","28.6547","36.5033","7.01","0.92","ML","1.3","Akdeniz - [23.86 km] Ortaca (Muğla)","654820"
"3/10/2025","28.6986","36.5192","7","0.11","ML","1","Akdeniz - [21.70 km] Ortaca (Muğla)","654819"
"3/10/2025","28","39.4383","11.49","0.37","ML","1.4","Bigadiç (Balıkesir)","654823"
"3/10/2025","28.6878","36.4061","7","0.5","ML","1","Akdeniz - [34.27 km] Ortaca (Muğla)","654818"
"3/10/2025","27.9442","39.6333","8.23","0.4","ML","1.1","Altıeylül (Balıkesir)","654824"
"3/10/2025","28.6914","36.3714","9.64","0.22","ML","1","Akdeniz - [37.99 km] Dalaman (Muğla)","654816"
"3/10/2025","28.7203","36.4361","6.98","0.42","ML","0.9","Akdeniz - [30.38 km] Dalaman (Muğla)","654815"
"3/10/2025","28.6906","36.385","6.28","0.32","ML","1","Akdeniz - [36.57 km] Dalaman (Muğla)","654814"
"3/10/2025","37.3686","38.0822","7.29","0.31","ML","0.8","Nurhak (Kahramanmaraş)","654812"
"3/10/2025","28.6878","36.4097","7","0.41","ML","1.6","Akdeniz - [33.87 km] Ortaca (Muğla)","654810"
"3/10/2025","28.6858","36.4314","7","0.36","ML","1.4","Akdeniz - [31.48 km] Ortaca (Muğla)","654809"
"3/10/2025","28.71","36.3956","5.92","0.24","ML","1","Akdeniz - [34.96 km] Dalaman (Muğla)","654808"
"3/10/2025","28.6894","36.4342","10.06","0.41","ML","1.8","Akdeniz - [31.15 km] Ortaca (Muğla)","654806"
"3/10/2025","28.6869","36.4553","6.55","0.13","ML","1","Akdeniz - [28.82 km] Ortaca (Muğla)","654807"
"3/10/2025","33.225","39.5064","7","0.47","ML","0.8","Bala (Ankara)","654813"
"3/10/2025","28.725","36.3939","7.22","0.27","ML","2.9","Akdeniz - [34.83 km] Dalaman (Muğla)","654805"
"3/10/2025","26.03","36.8367","7","0.53","ML","2","Ege Denizi","654811"
"3/10/2025","28.6881","36.4369","6.3","0.34","ML","3.9","Akdeniz - [30.85 km] Ortaca (Muğla)","654799"
"3/10/2025","36.0958","37.7008","7","0.42","ML","1","Sumbas (Osmaniye)","654802"
"3/10/2025","28.6933","36.4056","7","0.4","ML","1","Akdeniz - [34.31 km] Ortaca (Muğla)","654800"
"3/10/2025","29.0117","36.2611","10.1","0.3","ML","1","Akdeniz - [23.31 km] Seydikemer (Muğla)","654801"
"3/10/2025","37.8192","38.2344","4.71","0.36","ML","1","Doğanşehir (Malatya)","654803"
"3/10/2025","39.7008","40.0325","6.97","0.64","ML","1","Demirözü (Bayburt)","654804"
"3/10/2025","27.7553","39.5706","6.11","0.43","ML","1.4","Altıeylül (Balıkesir)","654798"
"3/10/2025","34.2164","40.0022","7.74","0.43","ML","3.2","Sungurlu (Çorum)","654795"
"3/10/2025","28.7572","36.9186","5.83","0.24","ML","0.8","Köyceğiz (Muğla)","654796"
"3/10/2025","28.0022","39.4586","6.69","0.43","ML","0.9","Bigadiç (Balıkesir)","654797"
"3/10/2025","27.5011","39.0197","12.95","0.5","ML","1.1","Kınık (İzmir)","654794"
"3/10/2025","25.7025","36.6494","7","0.82","ML","2.8","Ege Denizi","654793"
"3/10/2025","37.8722","37.8556","9.75","0.28","ML","1","Tut (Adıyaman)","654792"
"3/10/2025","43.4053","38.7203","6.87","0.33","ML","1","Tuşba (Van)","654791"
"3/10/2025","31.6797","40.8756","10.25","0.39","ML","1","Merkez (Bolu)","654789"
"3/10/2025","36.3497","37.9667","6.93","0.34","ML","1","Göksun (Kahramanmaraş)","654790"
"3/10/2025","25.7625","36.6181","7","0.35","ML","1.7","Ege Denizi","654788"
"3/10/2025","38.85","38.2703","8.54","0.26","ML","1.1","Pütürge (Malatya)","654782"
"3/10/2025","45.1203","38.4489","5.77","0.55","ML","3.1","Khoy, West Azarbaijan (İran) - [61.10 km] Başkale (Van)","654784"
"3/10/2025","44.2003","40.8903","8.49","0.41","ML","1.3","Lori (Ermenistan) - [44.78 km] Akyaka (Kars)","654783"
"3/10/2025","29.0969","36.1531","28.6","0.39","ML","1","Akdeniz - [24.23 km] Kaş (Antalya)","654786"
"3/10/2025","31.0078","38.6289","10.52","0.33","ML","1.1","Çay (Afyonkarahisar)","654787"
"3/10/2025","39.4836","38.3969","7.1","0.38","ML","0.8","Maden (Elazığ)","654781"
"3/10/2025","25.8961","36.6692","12.72","0.96","ML","1.8","Ege Denizi","654785"
"3/9/2025","29.1597","36.9833","7","0.7","ML","0.7","Çameli (Denizli)","654780"
"3/9/2025","37.7869","38.4008","7","0.19","ML","1","Akçadağ (Malatya)","654777"
"3/9/2025","27.7172","36.9342","7","0.34","ML","1","Ege Denizi - Gökova Körfezi - [09.11 km] Bodrum (Muğla)","654778"
"3/9/2025","28.0253","39.4233","6.99","0.35","ML","1.3","Bigadiç (Balıkesir)","654779"
"3/9/2025","36.2983","36.445","6.35","0.4","ML","2.6","Kırıkhan (Hatay)","654774"
"3/9/2025","28.0028","39.4117","7","0.11","ML","0.8","Bigadiç (Balıkesir)","654776"
"3/9/2025","38.9044","38.3539","7.09","0.21","ML","0.9","Kale (Malatya)","654775"
"3/9/2025","28.0122","39.4194","6.99","0.32","ML","2.3","Bigadiç (Balıkesir)","654773"
"3/9/2025","36.5547","37.8081","7.04","0.41","ML","2.1","Onikişubat (Kahramanmaraş)","654772"
"3/9/2025","29.1931","40.4753","10.03","0.38","ML","2.1","Gemlik (Bursa)","654770"
"3/9/2025","39.4928","38.3942","5.92","0.34","ML","0.9","Maden (Elazığ)","654771"
"3/9/2025","42.6903","41.0478","14.46","0.18","ML","1.2","Merkez (Ardahan)","654769"
"3/9/2025","25.7342","36.7039","7","0.28","ML","2","Ege Denizi","654764"
"3/9/2025","36.1744","36.3453","7.79","0.26","ML","1.5","Antakya (Hatay)","654767"
"3/9/2025","41.74","39.8386","7.11","0.33","ML","1.6","Pasinler (Erzurum)","654768"
"3/9/2025","26.2358","39.5278","11.81","0.47","ML","1.1","Ayvacık (Çanakkale)","654766"
"3/9/2025","28.0031","39.4175","11.95","0.36","ML","1.1","Bigadiç (Balıkesir)","654765"
"3/9/2025","32.9708","39.8356","7","0.35","ML","1.3","Mamak (Ankara)","654763"
"3/9/2025","39.4839","38.4853","7","0.32","ML","2.5","Maden (Elazığ)","654761"
"3/9/2025","28.0175","39.4408","6.98","0.32","ML","1.1","Bigadiç (Balıkesir)","654758"
"3/9/2025","27.8564","38.3231","7","0.41","ML","1.1","Turgutlu (Manisa)","654760"
"3/9/2025","42.4056","40.5578","26.86","0.11","ML","1.1","Şenkaya (Erzurum)","654762"
"3/9/2025","27.0003","37.9925","6.72","0.06","ML","0.8","Ege Denizi - Kuşadası Körfezi - [08.06 km] Menderes (İzmir)","654759"
"3/9/2025","41.7011","39.8711","7","0.51","ML","1.4","Pasinler (Erzurum)","654757"
"3/9/2025","43.8322","41.3886","7.34","0.37","ML","1.2","Ninotsminda, Samtskhe-Javakheti (Gürcistan) - [50.54 km] Akyaka (Kars)","654756"
"3/9/2025","39.3006","38.4678","6.63","0.15","ML","0.8","Hazar Gölü - [01.88 km] Sivrice (Elazığ)","654755"
"3/9/2025","25.7442","38.2506","7.15","0.37","ML","1.8","Ege Denizi - [44.67 km] Çeşme (İzmir)","654754"
"3/9/2025","27.1533","35.8011","5.66","0.48","ML","1.9","Ege Denizi - [102.58 km] Datça (Muğla)","654753"
"3/9/2025","25.8144","39.2503","14.51","0.49","ML","1.4","Ege Denizi - [33.42 km] Ayvacık (Çanakkale)","654752"
"3/9/2025","39.9508","38.7531","7","0.57","ML","1.2","Kovancılar (Elazığ)","654751"
"3/9/2025","27.5792","36.1042","5.72","0.76","ML","2.1","Ege Denizi - [66.25 km] Datça (Muğla)","654749"
"3/9/2025","36.0344","40.0731","6.99","0.34","ML","1.7","Sulusaray (Tokat)","654750"
"3/9/2025","27.4936","36.3025","7.11","0.59","ML","1.6","Ege Denizi - [43.69 km] Datça (Muğla)","654748"
"3/9/2025","39.0097","38.7908","7","0.29","ML","1.3","Merkez (Elazığ)","654747"
"3/9/2025","36.5339","38.0725","6.91","0.76","ML","2.2","Göksun (Kahramanmaraş)","654746"
"3/9/2025","29.315","39.3358","7","0.33","ML","1.2","Emet (Kütahya)","654745"
"3/9/2025","40.6986","39.3728","7","0.28","ML","1.2","Karlıova (Bingöl)","654744"
"3/9/2025","28.1839","39.4878","14.88","0.43","ML","1.6","Bigadiç (Balıkesir)","654743"
"3/9/2025","28.8464","37.1622","7","0.51","ML","1.4","Beyağaç (Denizli)","654742"
"3/9/2025","41.4206","40.1364","7.05","0.42","ML","1.8","Yakutiye (Erzurum)","654741"
"3/9/2025","27.8828","37.1461","7","0.52","ML","1.2","Milas (Muğla)","654740"
"3/9/2025","38.6461","38.2183","12.21","0.35","MW","3.8","Pütürge (Malatya)","654738"
"3/9/2025","30.9836","37.1086","97.42","0.35","ML","1.3","Serik (Antalya)","654739"
"3/9/2025","36.3525","37.5081","11.12","0.52","ML","1.4","Andırın (Kahramanmaraş)","654737"
"3/9/2025","25.6769","36.6522","10.84","0.33","ML","2.1","Ege Denizi","654736"
"3/9/2025","26.7369","38.3772","6.94","0.28","ML","1.1","Urla (İzmir)","654735"
"3/9/2025","27.1222","37.9722","9","0.21","ML","1.1","Ege Denizi - Kuşadası Körfezi - [04.86 km] Menderes (İzmir)","654734"
"3/9/2025","27.5261","36.0075","6.8","0.23","ML","1.5","Ege Denizi - [76.55 km] Datça (Muğla)","654733"
"3/9/2025","39.6722","39.6378","6.88","0.55","ML","1.2","Merkez (Erzincan)","654732"
"3/9/2025","36.9647","37.2028","9.02","0.62","ML","2","Nurdağı (Gaziantep)","654731"
"3/9/2025","28.135","36.0772","7","0.46","ML","1.3","Akdeniz - [61.60 km] Marmaris (Muğla)","654729"
"3/9/2025","31.7556","40.1786","6.95","0.68","ML","1.7","Beypazarı (Ankara)","654730"
"3/9/2025","36.3197","37.5006","10.34","0.41","ML","1.2","Andırın (Kahramanmaraş)","654728"
"3/9/2025","38.4925","38.0939","7","0.12","ML","0.8","Sincik (Adıyaman)","654727"
"3/9/2025","28.8531","37.1428","6.88","0.39","ML","1","Beyağaç (Denizli)","654726"
"3/9/2025","28.1417","39.0908","12.4","0.48","ML","1.3","Akhisar (Manisa)","654725"
"3/9/2025","38.4917","38.0758","7.52","0.34","ML","1.7","Sincik (Adıyaman)","654724"
"3/9/2025","37.0275","37.3394","6.9","0.25","ML","1.1","Türkoğlu (Kahramanmaraş)","654723"
"3/9/2025","39.0706","39.8025","15.62","0.33","ML","1.2","Kemah (Erzincan)","654722"
"3/9/2025","27.0708","35.225","7","0.79","ML","2.1","Akdeniz - [166.54 km] Datça (Muğla)","654721"
"3/9/2025","35.0503","37.6811","7","0.62","ML","1.4","Çamardı (Niğde)","654720"
"3/9/2025","25.6739","36.7058","7","0.8","ML","3.1","Ege Denizi","654718"
"3/9/2025","37.3206","39.4408","7","0.35","ML","1.3","Ulaş (Sivas)","654719"
"3/9/2025","37.8239","38.1364","7","0.37","ML","2.8","Doğanşehir (Malatya)","654715"
"3/9/2025","38.6806","38.2231","7.63","0.17","ML","0.8","Pütürge (Malatya)","654717"
"3/9/2025","28.8894","35.1758","31.06","0.72","ML","3.9","Akdeniz - [128.06 km] Kaş (Antalya)","654714"
"3/9/2025","32.27","36.1372","15.75","0.11","ML","1.4","Akdeniz - [12.54 km] Gazipaşa (Antalya)","654716"
